"TH_T_U_UID","TERM","CLA_GR_UID","BROAD_TERM_U_UID","TOP_TERM_U_UID"
186237,"SKUDENESHAVN",145,150474,147823
148666,"SLIGO",145,191607,147823
148665,"SLIGO",145,182823,145964
185879,"SLOVAKIA",145,145986,147823
150130,"SLOVENIA",145,145986,147823
150243,"SLUIS",145,148750,147823
149751,"SNETTISHAM",145,147884,147823
149750,"SNETTISHAM",145,146152,145964
185858,"SOCOA",145,185857,147823
150358,"SODERHAMN",145,185947,147823
185957,"SODERMANLAND",145,146340,147823
150265,"SODERTALJE",145,146340,147823
150475,"SOGN OG FJORDANE",145,146330,147823
147083,"SOLENT",145,147044,145963
185814,"SOLVESBORG",145,185813,147823
186238,"SOLWAY FIRTH",145,146985,145963
151190,"SOMALIA",145,185899,147823
184822,"SOMBRERO",145,184955,145964
147887,"SOMERSET",145,147166,147823
146155,"SOMERSET",145,146126,145964
149809,"SON",145,150464,147823
181939,"SONDERBORG",145,181938,147823
181938,"SONDERJYLLAND",145,146443,147823
150476,"SOR TRONDELAG",145,146330,147823
150266,"SORAKER",145,186295,147823
146406,"SOUTH AFRICA",145,186242,147823
146358,"SOUTH AMERICA",145,145987,147823
147011,"SOUTH ATLANTIC OCEAN",145,145991,145963
146446,"SOUTH AUSTRALIA",145,146008,145964
146447,"SOUTH AUSTRALIA",145,146323,147823
186239,"SOUTH BENFLEET",145,146140,145964
186240,"SOUTH BENFLEET",145,147872,147823
146110,"SOUTH CAROLINA",145,146027,147823
146000,"SOUTH CHINA SEA",145,151325,145963
147944,"SOUTH CORNWALL",145,147866,147823
146189,"SOUTH CORNWALL",145,146134,145964
147904,"SOUTH DEVON",145,147868,147823
146183,"SOUTH DEVON",145,146136,145964
147448,"SOUTH GLAMORGAN",145,147168,147823
147447,"SOUTH GLAMORGAN",145,147164,145964
148440,"SOUTH HOLLAND",145,147301,147823
146011,"SOUTH ISLAND",145,145964,145964
146326,"SOUTH ISLAND",145,146324,147823
151383,"SOUTH KOREA",145,145985,147823
150315,"SOUTH LANCING",145,146158,145964
150314,"SOUTH LANCING",145,147891,147823
151324,"SOUTH PACIFIC OCEAN",145,145993,145963
185796,"SOUTH RONALDSAY",145,147694,145964
185795,"SOUTH RONALDSAY",145,147693,145964
185797,"SOUTH RONALDSAY",145,147695,147823
150316,"SOUTH SHIELDS",145,186225,145964
150317,"SOUTH SHIELDS",145,186226,147823
182319,"SOUTH YORKSHIRE",145,147166,147823
182318,"SOUTH YORKSHIRE",145,146126,145964
149074,"SOUTHAMPTON",145,147876,147823
149073,"SOUTHAMPTON",145,146144,145964
186241,"SOUTHAMPTON WATER",145,147083,145963
148015,"SOUTHEND ON SEA",145,147872,147823
146176,"SOUTHEND ON SEA",145,146140,145964
186242,"SOUTHERN AFRICA",145,145984,147823
196189,"SOUTHERN CYPRUS",145,146732,145964
196186,"SOUTHERN CYPRUS",145,196184,147823
196188,"SOUTHERN CYPRUS",145,196183,147823
145994,"SOUTHERN OCEAN",145,145967,145963
191692,"SOUTHPORT",145,147883,147823
181940,"SOUTHPORT",145,146151,145964
149076,"SOUTHSEA",145,146144,145964
149075,"SOUTHSEA",145,147876,147823
186244,"SOUTHTOWN",145,147884,147823
186243,"SOUTHTOWN",145,146152,145964
150319,"SOUTHWICK (TYNE AND WEAR)",145,147890,147823
150318,"SOUTHWICK (TYNE AND WEAR)",145,146157,145964
150320,"SOUTHWICK (WEST SUSSEX)",145,147891,147823
150321,"SOUTHWICK (WEST SUSSEX)",145,146158,145964
150322,"SOUTHWOLD",145,147888,147823
150323,"SOUTHWOLD",145,146156,145964
150240,"SOVANG",145,146745,145964
150239,"SOVANG",145,146444,147823
146611,"SPAIN",145,145986,147823
149507,"SPALDING",145,146150,145964
149508,"SPALDING",145,147882,147823
186246,"SPIEKEROOG",145,182156,145964
186245,"SPIEKEROOG",145,182155,147823
149078,"SPITHEAD",145,146144,145964
149077,"SPITHEAD",145,147876,147823
146696,"SRI LANKA",145,145964,145964
146697,"SRI LANKA",145,145985,147823
149781,"ST AGNES (CORNWALL)",145,146188,145964
149782,"ST AGNES (CORNWALL)",145,147943,147823
148067,"ST AGNES (ISLES OF SCILLY)",145,147879,147823
148068,"ST AGNES (ISLES OF SCILLY)",145,146147,145964
148492,"ST ALBANS HEAD",145,147869,147823
148491,"ST ALBANS HEAD",145,146137,145964
148731,"ST ANDREWS",145,147327,145964
148732,"ST ANDREWS",145,147328,147823
183356,"ST ANDREWS (NEWFOUNDLAND)",145,146049,147823
146333,"ST ANNS",145,146093,147823
149288,"ST AUBIN",145,146016,145964
149287,"ST AUBIN",145,147895,147823
147474,"ST AUBIN SUR MER",145,146803,147823
147684,"ST BRIEUC",145,146807,147823
146347,"ST CATHARINES",145,146068,147823
146550,"ST CROIX",145,146018,145964
183101,"ST DAVIDS",145,147327,145964
191490,"ST DAVIDS",145,147328,147823
149784,"ST ENDELLION",145,147943,147823
149783,"ST ENDELLION",145,146188,145964
150326,"ST EUSTATIUS",145,146018,145964
146641,"ST GEORGES",145,146549,145964
146640,"ST GEORGES ISLAND",145,146639,145964
150299,"ST GERMANS",145,146189,145964
150300,"ST GERMANS",145,147944,147823
150503,"ST HELENA",145,145964,145964
148066,"ST HELENS (ISLE OF WIGHT)",145,146146,145964
148065,"ST HELENS (ISLE OF WIGHT)",145,147878,147823
148070,"ST HELENS (ISLES OF SCILLY)",145,147879,147823
148069,"ST HELENS (ISLES OF SCILLY)",145,146147,145964
186247,"ST HELENS ROAD",145,147083,145963
149290,"ST HELIER",145,147895,147823
149289,"ST HELIER",145,146016,145964
149785,"ST IVES",145,146188,145964
149786,"ST IVES",145,147943,147823
196571,"ST JOHN (NEW BRUNSWICK)",145,146088,147823
146966,"ST JOHN BAY",145,146883,145963
146296,"ST JOHN ISLAND",145,150947,147823
146297,"ST JOHN ISLAND",145,146012,145964
149843,"ST JOHNS (ANTIGUA)",145,146523,145964
146295,"ST JOHNS (NEWFOUNDLAND)",145,146012,145964
146294,"ST JOHNS (NEWFOUNDLAND)",145,150947,147823
146512,"ST KITTS",145,146511,145964
146511,"ST KITTS NEVIS",145,146018,145964
150943,"ST LAWRENCE SEAWAY",145,146985,145963
146547,"ST LUCIA",145,146509,145964
147685,"ST MALO",145,146807,147823
149685,"ST MARTINS",145,146088,147823
149239,"ST MARYS",145,146147,145964
149238,"ST MARYS",145,147879,147823
150297,"ST MAWES",145,146189,145964
150298,"ST MAWES",145,147944,147823
147437,"ST MICHAEL",145,146562,145964
150296,"ST MICHAEL CAERHAYS",145,147944,147823
150295,"ST MICHAEL CAERHAYS",145,146189,145964
150293,"ST MICHAEL PENKEVIL",145,146189,145964
150294,"ST MICHAEL PENKEVIL",145,147944,147823
149573,"ST MICHAELS",145,146046,147823
150292,"ST MICHAELS MOUNT",145,147944,147823
150291,"ST MICHAELS MOUNT",145,146189,145964
148734,"ST MONANCE",145,147328,147823
148733,"ST MONANCE",145,147327,145964
150016,"ST NAZAIRE",145,146821,147823
148016,"ST OSYTH",145,147872,147823
146177,"ST OSYTH",145,146140,145964
148960,"ST PETER PORT",145,147896,147823
148959,"ST PETER PORT",145,146015,145964
150141,"ST PETERSBURG",145,151064,147823
150140,"ST PETERSBURG",145,151065,147823
148961,"ST SAMPSON",145,146015,145964
148962,"ST SAMPSON",145,147896,147823
147686,"ST SERVAN",145,146807,147823
150306,"ST THOMAS (DEVON)",145,146183,145964
150305,"ST THOMAS (DEVON)",145,147904,147823
150343,"ST THOMAS (VIRGIN ISLANDS)",145,146020,145964
146825,"ST VAAST LA HOUGUE",145,146709,147823
149114,"ST VALERY EN CAUX",145,146811,147823
150027,"ST VALERY SUR SOMME",145,146822,147823
146548,"ST VINCENT",145,146509,145964
150344,"STAITHES",145,147885,147823
150345,"STAITHES",145,146153,145964
149316,"STANGATE CREEK",145,146148,145964
149338,"STANGATE CREEK",145,147880,147823
186249,"STANLOW",145,147865,147823
186248,"STANLOW",145,146132,145964
191640,"STARCROSS",145,146183,145964
181948,"STARCROSS",145,147904,147823
149810,"STAVANGER",145,150473,147823
184617,"STEENBERGEN",145,148413,147823
149811,"STEINKJER",145,150471,147823
186250,"STENSJO",145,180885,147823
149787,"STEPPER POINT",145,146188,145964
149788,"STEPPER POINT",145,147943,147823
186251,"STIRLING",145,147290,145964
186252,"STIRLING",145,147291,147823
150346,"STOCKHOLM",145,146340,147823
148926,"STOCKPORT",145,147875,147823
148927,"STOCKPORT",145,146143,145964
148317,"STOCKTON ON TEES",145,147547,147823
148318,"STOCKTON ON TEES",145,147546,145964
149509,"STOCKWITH",145,147882,147823
149510,"STOCKWITH",145,146150,145964
149317,"STOKE",145,146148,145964
149339,"STOKE",145,147880,147823
186563,"STOKMARKNES",145,150470,147823
186253,"STONEHAVEN",145,147278,145964
186254,"STONEHAVEN",145,147279,147823
150350,"STORNOWAY",145,150348,147823
150349,"STORNOWAY",145,150347,145964
185914,"STORSTROM",145,146444,147823
185915,"STORSTROM",145,146745,145964
147043,"STRAIT",145,145963,145963
147184,"STRAITS OF DOVER",145,147043,145963
147183,"STRAITS OF GIBRALTAR",145,147043,145963
151488,"STRAITS OF HORMUZ",145,147043,145963
148193,"STRAITS OF MESSINA",145,147043,145963
186255,"STRALSUND",145,146856,147823
186256,"STRANGFORD (COUNTY DOWN)",145,148498,145964
186257,"STRANGFORD (COUNTY DOWN)",145,186002,147823
150354,"STRANGFORD (WALES)",145,147168,147823
150353,"STRANGFORD (WALES)",145,147164,145964
148519,"STRANRAER",145,147324,147823
148518,"STRANRAER",145,147323,145964
147356,"STRATHCLYDE",145,147163,145964
147357,"STRATHCLYDE",145,147167,147823
149836,"STROMNESS",145,147695,147823
149834,"STROMNESS",145,147693,145964
149835,"STROMNESS",145,147694,145964
150357,"STROMSTAD",145,146340,147823
186259,"STRONSAY",145,147694,145964
186260,"STRONSAY",145,147695,147823
186258,"STRONSAY",145,147693,145964
149318,"STROOD",145,146148,145964
149340,"STROOD",145,147880,147823
186261,"STROUD",145,146141,145964
186262,"STROUD",145,147873,147823
186263,"STRUER",145,186036,147823
186265,"STUBBEKOBING",145,185917,145964
186264,"STUBBEKOBING",145,185916,147823
151504,"SUDAN",145,185899,147823
146758,"SUDR",145,146755,147823
146759,"SUEZ",145,146755,147823
151509,"SUEZ CANAL",145,151507,145963
147888,"SUFFOLK",145,147166,147823
146156,"SUFFOLK",145,146126,145964
150359,"SULINA",145,150136,147823
150764,"SUMATRA",145,150744,147823
147690,"SUMATRA",145,145964,145964
150360,"SUNDERLAND",145,147890,147823
150361,"SUNDERLAND",145,146157,145964
150368,"SUNDSVALL",145,186295,147823
149282,"SURABAYA",145,147433,145964
150785,"SURABAYA",145,150763,147823
150010,"SURINAM",145,146358,147823
147889,"SURREY",145,147166,147823
146243,"SURREY",145,146126,145964
149147,"SUTHERLAND",145,147752,145964
149148,"SUTHERLAND",145,147753,147823
186267,"SUTTON POOL",145,150031,145964
186266,"SUTTON POOL",145,150030,147823
151443,"SVALBARD",145,145964,145964
151444,"SVALBARD",145,146330,147823
186268,"SVELGEN",145,150475,147823
186269,"SVELVIK",145,150480,147823
146746,"SVENDBORG",145,146443,147823
149812,"SVOLVAER",145,150470,147823
148494,"SWANAGE",145,146137,145964
148493,"SWANAGE",145,147869,147823
149341,"SWANSCOMBE",145,147880,147823
149319,"SWANSCOMBE",145,146148,145964
150371,"SWANSEA",145,147756,145964
150372,"SWANSEA",145,147757,147823
186270,"SWANWICK",145,146144,145964
186271,"SWANWICK",145,147876,147823
146340,"SWEDEN",145,145986,147823
146362,"SWINOUJSCIE",145,146360,147823
146466,"SYDNEY (NEW SOUTH WALES)",145,146464,147823
146465,"SYDNEY (NEW SOUTH WALES)",145,146463,145964
146334,"SYDNEY (NOVA SCOTIA)",145,146093,147823
181863,"SYLT",145,146860,147823
150232,"SYRACUSE",145,147258,147823
150231,"SYRACUSE",145,147257,145964
151164,"SYRIA",145,145985,147823
146363,"SZCZECIN",145,146360,147823
149618,"TABASCO",145,147223,147823
146965,"TABLE BAY",145,146883,145963
150373,"TACOMA",145,146051,147823
150142,"TAGANROG",145,151103,147823
150143,"TAGANROG",145,151104,147823
151385,"TAIWAN",145,145985,147823
151386,"TAIWAN",145,145964,145964
146864,"TAKORADI",145,146659,147823
186207,"TALLINN",145,146763,147823
148303,"TALTAL",145,150963,147823
149191,"TAMIL NADU",145,146945,147823
149619,"TAMPICO",145,149620,147823
149648,"TANGIER",145,146687,147823
151191,"TANZANIA",145,185899,147823
147345,"TARANTO",145,147344,147823
148215,"TARAPACA",145,146471,147823
148257,"TARRAGONA",145,147438,147823
184931,"TARVIER",145,184748,184748
148183,"TASMAN SEA",145,145983,145963
146608,"TASMANIA",145,146323,147823
146607,"TASMANIA",145,146008,145964
150107,"TAVIRA",145,146349,147823
186272,"TAYPORT",145,147327,145964
186273,"TAYPORT",145,147328,147823
147353,"TAYSIDE",145,147167,147823
147352,"TAYSIDE",145,147163,145964
148919,"TEDDINGTON",145,146142,145964
148918,"TEDDINGTON",145,147874,147823
184825,"TEES BAY",145,146883,145963
149286,"TEGAL",145,147433,145964
150787,"TEGAL",145,150763,147823
150307,"TEIGNMOUTH",145,146183,145964
150308,"TEIGNMOUTH",145,147904,147823
185991,"TEL AVIV YAFO",145,151163,147823
150477,"TELEMARK",145,146330,147823
148562,"TENBY",145,147268,147823
148561,"TENBY",145,147267,145964
148228,"TENERIFE",145,146657,145964
147358,"TERCEIRA",145,147312,145964
150374,"TERNEUZEN",145,148750,147823
191651,"TEWKESBURY",145,147873,147823
181883,"TEWKESBURY",145,146141,145964
146111,"TEXAS",145,146027,147823
150376,"TEXEL",145,150375,147823
146948,"THAILAND",145,145985,147823
186274,"THAMES ESTUARY",145,147006,145963
148017,"THAMES HAVEN",145,147872,147823
146178,"THAMES HAVEN",145,146140,145964
186276,"THE DOWNS",145,145997,145963
150923,"THE GREAT LAKES",145,146006,145963
150377,"THE HAGUE",145,148440,147823
186275,"THE NORE",145,186274,145963
148989,"THE SKERRIES (GWYNEDD)",145,147203,145964
148990,"THE SKERRIES (GWYNEDD)",145,147204,147823
150223,"THE SKERRIES (SHETLAND ISLES)",145,148131,145964
150224,"THE SKERRIES (SHETLAND ISLES)",145,148132,147823
150225,"THE SKERRIES (SHETLAND ISLES)",145,148133,145964
184826,"THE SWALE",145,146985,145963
148186,"THE WASH",145,146883,145963
149512,"THEDDLETHORPE",145,146150,145964
149511,"THEDDLETHORPE",145,147882,147823
150383,"THEODOSIA",145,146342,147823
148942,"THESSALONIKI",145,146585,147823
148319,"THORNABY ON TEES",145,147547,147823
148320,"THORNABY ON TEES",145,147546,145964
186277,"THORNE",145,182318,145964
186278,"THORNE",145,182319,147823
186279,"THORNHAM",145,146152,145964
186280,"THORNHAM",145,147884,147823
186282,"THURO",145,185752,145964
186281,"THURO",145,185751,147823
150384,"THURSO",145,147752,145964
150385,"THURSO",145,147753,147823
186213,"TIERRA DEL FUEGO",145,146418,147823
148018,"TILBURY",145,147872,147823
146179,"TILBURY",145,146140,145964
149790,"TINTAGEL",145,147943,147823
149789,"TINTAGEL",145,146188,145964
146632,"TOBAGO",145,146559,145964
186284,"TOBERMORY",145,185986,147823
186283,"TOBERMORY",145,185985,145964
147341,"TOCOPILLA",145,147339,147823
151244,"TOGO",145,185944,147823
181946,"TOKYO",145,149275,147823
149342,"TONBRIDGE",145,147880,147823
149320,"TONBRIDGE",145,146148,145964
150036,"TONNAY CHARENTE",145,146823,147823
150161,"TONNING",145,146860,147823
149813,"TONSBERG",145,150480,147823
148146,"TOPSHAM",145,146183,145964
148147,"TOPSHAM",145,147904,147823
146964,"TORBAY",145,146883,145963
181903,"TORNIO",145,146355,147823
150290,"TORPOINT",145,146189,145964
150289,"TORPOINT",145,147944,147823
150310,"TORQUAY",145,146183,145964
150309,"TORQUAY",145,147904,147823
184829,"TORRE DEL MAR",145,147288,147823
148714,"TORSHAVN",145,148712,145964
184831,"TORTOLA",145,146019,145964
149233,"TOTLAND",145,147878,147823
149232,"TOTLAND",145,146146,145964
150312,"TOTNES",145,147904,147823
150311,"TOTNES",145,146183,145964
150386,"TOULON",145,150705,147823
148668,"TRALEE",145,191568,147823
148667,"TRALEE",145,182833,145964
191693,"TRANMERE",145,147883,147823
181899,"TRANMERE",145,146151,145964
150233,"TRAPANI",145,147257,145964
150234,"TRAPANI",145,147258,147823
149791,"TREBETHERICK (NORTH CORNWALL)",145,146188,145964
149792,"TREBETHERICK (NORTH CORNWALL)",145,147943,147823
150287,"TREBETHERICK (SOUTH CORNWALL)",145,146189,145964
150288,"TREBETHERICK (SOUTH CORNWALL)",145,147944,147823
150286,"TREEN COVE",145,147944,147823
150285,"TREEN COVE",145,146189,145964
147687,"TREGUIER",145,146807,147823
149240,"TRESCO",145,146147,145964
149241,"TRESCO",145,147879,147823
186285,"TREVAUNANCE COVE",145,146188,145964
186286,"TREVAUNANCE COVE",145,147943,147823
149268,"TRIESTE",145,146636,147823
146631,"TRINIDAD",145,146559,145964
146559,"TRINIDAD AND TOBAGO",145,146509,145964
149456,"TRIPOLI (LEBANON)",145,149455,147823
149458,"TRIPOLI (LIBYA)",145,149457,147823
150478,"TROMS",145,146330,147823
149814,"TRONDHEIM",145,150476,147823
150355,"TROON",145,147356,145964
150356,"TROON",145,147357,147823
147475,"TROUVILLE SUR MER",145,146803,147823
150387,"TROW",145,146157,145964
150388,"TROW",145,147890,147823
150283,"TRURO",145,147944,147823
150284,"TRURO",145,146189,145964
196608,"TUBORG HAVN",145,186012,145964
196607,"TUBORG HAVN",145,186011,147823
150136,"TULCEA",145,146413,147823
150389,"TUNIS",145,149387,147823
149387,"TUNISIA",145,186104,147823
146841,"TURKEY",145,145985,147823
146840,"TURKEY",145,145986,147823
151405,"TURKMENISTAN",145,145985,147823
146569,"TURKS AND CAICOS ISLANDS",145,146557,145964
146878,"TURKS ISLANDS",145,146569,145964
146790,"TURKU",145,185770,147823
185770,"TURKU PORI",145,146355,147823
146793,"TUSCANY",145,146636,147823
149815,"TVEDESTRAND",145,150463,147823
147890,"TYNE AND WEAR",145,147166,147823
146157,"TYNE AND WEAR",145,146126,145964
177960,"TYNEMOUTH",145,147890,147823
177959,"TYNEMOUTH",145,146157,145964
148192,"TYRRHENIAN SEA",145,148187,145963
186287,"TYSSEDAL",145,150468,147823
181945,"UDDEHOLM",145,181944,147823
150369,"UDDEVALLA",145,146340,147823
186288,"UGIE",145,150804,147823
146342,"UKRAINE",145,145986,147823
191673,"ULLAPOOL",145,147753,147823
181888,"ULLAPOOL",145,147752,145964
148425,"ULVERSTON",145,147867,147823
148424,"ULVERSTON",145,146135,145964
184748,"UNASSIGNED",145,,184748
151484,"UNITED ARAB EMIRATES",145,145985,147823
147165,"UNITED KINGDOM",145,145986,147823
146027,"UNITED STATES OF AMERICA",145,146024,147823
149839,"UNST",145,147695,147823
149837,"UNST",145,147693,145964
149838,"UNST",145,147694,145964
186290,"UPNOR",145,147880,147823
186289,"UPNOR",145,146148,145964
186291,"UPPSALA",145,146340,147823
146795,"URUGUAY",145,146358,147823
195863,"UUSIKAARLEPYY",145,146355,147823
146791,"UUSIKAUPUNKI",145,146355,147823
181277,"UUSIMAA",145,146355,147823
146792,"VAASA",145,146355,147823
186576,"VADDO",145,150346,147823
184874,"VAL D'OISE",145,184873,147823
146204,"VALDEZ (ALASKA)",145,146029,147823
146470,"VALDEZ (ECUADOR)",145,146469,147823
147286,"VALENCIA",145,146611,147823
196181,"VALLETTA",145,196180,147823
149560,"VALLETTA",145,149559,145964
146472,"VALPARAISO (CHILE)",145,146471,147823
146213,"VALPARAISO (FLORIDA)",145,146044,147823
146059,"VANCOUVER",145,146055,147823
146061,"VANCOUVER ISLAND",145,145964,145964
146060,"VANCOUVER ISLAND",145,146055,147823
147688,"VANNES",145,146807,147823
150705,"VAR",145,148231,147823
186292,"VARBERG",145,181860,147823
186293,"VARDO",145,150466,147823
149725,"VAREL",145,146857,147823
181944,"VARMLAND",145,146340,147823
186294,"VARNA",145,151143,147823
147484,"VASAI",145,147604,147823
186295,"VASTER",145,146340,147823
186296,"VASTERVIK",145,149294,147823
186297,"VASTMANLAND",145,146340,147823
150707,"VAUCLUSE",145,148231,147823
148956,"VEENDAM",145,148443,147823
182159,"VEERE",145,148750,147823
185975,"VEJLE",145,146443,147823
186060,"VELI LOSINJ",145,147407,147823
149269,"VENETO",145,146636,147823
146415,"VENEZUELA",145,146358,147823
150403,"VENICE",145,149269,147823
149234,"VENTNOR",145,146146,145964
149235,"VENTNOR",145,147878,147823
179458,"VENTSPILS",145,146409,147823
149620,"VERACRUZ",145,147223,147823
186098,"VERMONT",145,186097,147823
150479,"VEST AGDER",145,146330,147823
150480,"VESTFOLD",145,146330,147823
186231,"VESTSJAELLAND",145,146745,145964
186230,"VESTSJAELLAND",145,146444,147823
150325,"VIANA DO CASTELO",145,146611,147823
186298,"VIBORG",145,146443,147823
146473,"VICTORIA",145,146008,145964
146474,"VICTORIA",145,146323,147823
149846,"VIENNA",145,146609,147823
148142,"VIETNAM",145,145985,147823
148780,"VIGO",145,148387,147823
186299,"VILAGARCIA DE AROUSA",145,148387,147823
186300,"VILANOVA DE AROUSA",145,148387,147823
186948,"VILLA CONSTITUCION",145,146421,147823
147311,"VILLARICOS",145,147288,147823
146019,"VIRGIN ISLANDS (UK)",145,146018,145964
146020,"VIRGIN ISLANDS (USA)",145,146018,145964
146113,"VIRGINIA",145,146027,147823
185954,"VISBY",145,185953,147823
150455,"VISBY",145,185952,145964
150313,"VLAARDINGEN",145,148440,147823
148943,"VOLOS",145,146585,147823
150456,"VYBORG",145,151064,147823
150457,"VYBORG",145,151065,147823
146298,"WABANA",145,150947,147823
146299,"WABANA",145,146012,145964
149794,"WADEBRIDGE",145,147943,147823
149793,"WADEBRIDGE",145,146188,145964
182342,"WAKEFIELD",145,146159,145964
182343,"WAKEFIELD",145,147892,147823
149752,"WALCOTT",145,147884,147823
149753,"WALCOTT",145,146152,145964
150362,"WALDRINGFIELD",145,147888,147823
